#,STATE,STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,"LAST NAME, FIRST",TOTAL VOTES,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL ,GENERAL %,GE RUNOFF,GE RUNOFF %,Notes (See Endnotes Tab)
3321,Texas,TX,21,,,,,,District Votes:,,"54,441",,,,"341,119",,,,
3322,Texas,TX,22,H4TX22023,(I),Tom,DeLay,"DeLay, Tom",,R,"15,490",100.00%,,,"150,386",55.16%,,,
3323,Texas,TX,22,,,,,,Party Votes:,R,"15,490",,,,,,,,
3324,Texas,TX,22,H4TX22122,,Richard R.,Morrison,"Morrison, Richard R.",,D,"7,303",71.44%,,,"112,034",41.10%,,,
3325,Texas,TX,22,H4TX22130,,Erik,Saenz,"Saenz, Erik",,D,"2,920",28.56%,,,,,,,
3326,Texas,TX,22,,,,,,Party Votes:,D,"10,223",,,,,,,,
3327,Texas,TX,22,H4TX25133,,Tom,Morrison,"Morrison, Tom",,LBT,*,,,,"4,886",1.79%,,,
3328,Texas,TX,22,H4TX22155,,Michael,Fjetland,"Fjetland, Michael",,I,,,,,"5,314",1.95%,,,
3329,Texas,TX,22,,,,,,District Votes:,,"25,713",,,,"272,620",,,,
3330,Texas,TX,23,H2TX23058,(I),Henry,Bonilla,"Bonilla, Henry",,R,"21,299",100.00%,,,"170,716",69.26%,,,
3331,Texas,TX,23,,,,,,Party Votes:,R,"21,299",,,,,,,,
3332,Texas,TX,23,H6TX21095,,Joe,Sullivan,"Sullivan, Joe",,D,"29,061",63.75%,,,"72,480",29.40%,,,
3333,Texas,TX,23,H4TX23062,,Virgil W.,Yanta,"Yanta, Virgil W.",,D,"16,523",36.25%,,,,,,,
3334,Texas,TX,23,,,,,,Party Votes:,D,"45,584",,,,,,,,
3335,Texas,TX,23,H4TX23070,,"Nazirite Comrade""""""azirite """,Perez,"Perez, Nazirite Comrade""""""erez"," Na""",,LBT,*,,,,"3,307",1.34%,,
3336,Texas,TX,23,,,,,,District Votes:,,"66,883",,,,"246,503",,,,
3337,Texas,TX,24,H4TX24094,,Kenny,Marchant,"Marchant, Kenny",,R,"9,073",73.49%,,,"154,435",63.98%,,,
3338,Texas,TX,24,H6TX08126,,Cynthia,Newman,"Newman, Cynthia",,R,"1,103",8.93%,,,,,,,
3339,Texas,TX,24,H4TX24102,,Bill,Dunn,"Dunn, Bill",,R,"1,096",8.88%,,,,,,,
3340,Texas,TX,24,H4TX24110,,Terry,Waldrum,"Waldrum, Terry",,R,"1,074",8.70%,,,,,,,
3341,Texas,TX,24,,,,,,Party Votes:,R,"12,346",,,,,,,,
3342,Texas,TX,24,H2TX26127,,Gary R.,Page,"Page, Gary R.",,D,"6,572",100.00%,,,"82,599",34.22%,,,
3343,Texas,TX,24,,,,,,Party Votes:,D,"6,572",,,,,,,,
3344,Texas,TX,24,H4TX24136,,James,Lawrence,"Lawrence, James",,LBT,*,,,,"4,340",1.80%,,,
3345,Texas,TX,24,,,,,,District Votes:,,"18,918",,,,"241,374",,,,
3346,Texas,TX,25,H4TX10028,(I),Lloyd,Doggett,"Doggett, Lloyd",,D,"40,306",64.38%,,,"108,309",67.60%,,,
3347,Texas,TX,25,H4TX25117,,Leticia,Hinojosa,"Hinojosa, Leticia",,D,"22,305",35.62%,,,,,,,
3348,Texas,TX,25,,,,,,Party Votes:,D,"62,611",,,,,,,,
3349,Texas,TX,25,H4TX25158,,Rebecca Armendariz ,Klein,"Klein, Rebecca Armendariz ",,R,"3,679",67.29%,,,"49,252",30.74%,,,
3350,Texas,TX,25,H4TX28038,,Regner A.,Capener,"Capener, Regner A.",,R,"1,788",32.71%,,,,,,,
3351,Texas,TX,25,,,,,,Party Votes:,R,"5,467",,,,,,,,
3352,Texas,TX,25,H4TX25141,,James,Werner,"Werner, James",,LBT,*,,,,"2,656",1.66%,,,
3353,Texas,TX,25,,,,,,District Votes:,,"68,078",,,,"160,217",,,,
3354,Texas,TX,26,H2TX26093,(I),Michael C.,Burgess,"Burgess, Michael C.",,R,"17,184",100.00%,,,"180,519",65.75%,,,
3355,Texas,TX,26,,,,,,Party Votes:,R,"17,184",,,,,,,,
3356,Texas,TX,26,H4TX26057,,Lico,Reyes,"Reyes, Lico",,D,"10,880",100.00%,,,"89,809",32.71%,,,
3357,Texas,TX,26,,,,,,Party Votes:,D,"10,880",,,,,,,,
3358,Texas,TX,26,H4TX26073,,James,Gholston,"Gholston, James",,LBT,*,,,,"4,211",1.53%,,,
3359,Texas,TX,26,,,,,,District Votes:,,"28,064",,,,"274,539",,,,
3360,Texas,TX,27,H2TX27026,(I),Solomon P.,Ortiz,"Ortiz, Solomon P.",,D,"44,849",100.00%,,,"112,081",63.13%,,,
3361,Texas,TX,27,,,,,,Party Votes:,D,"44,849",,,,,,,,
3362,Texas,TX,27,H4TX27030,,William (Willie),Vaden,"Vaden, William (Willie)",,R,"5,582",69.92%,,,"61,955",34.90%,,,
3363,Texas,TX,27,H4TX27048,,Jesus A.,Caquias,"Caquias, Jesus A.",,R,"2,401",30.08%,,,,,,,
3364,Texas,TX,27,,,,,,Party Votes:,R,"7,983",,,,,,,,
3365,Texas,TX,27,H2TX27117,,Christopher J.,Claytor,"Claytor, Christopher J.",,LBT,*,,,,"3,500",1.97%,,,
3366,Texas,TX,27,,,,,,District Votes:,,"52,832",,,,"177,536",,,,
3367,Texas,TX,28,H2TX23082,,Henry,Cuellar,"Cuellar, Henry",,D,"24,651",50.21%,,,"106,323",59.01%,,,
3368,Texas,TX,28,H8TX28013,(I),Ciro D.,Rodriguez,"Rodriguez, Ciro D.",,D,"24,448",49.79%,,,,,,,
3369,Texas,TX,28,,,,,,Party Votes:,D,"49,099",,,,,,,,
3370,Texas,TX,28,H4TX28053,,James (Jim) F.,Hopson,"Hopson, James (Jim) F.",,R,"4,856",49.08%,"1,886",64.37%,"69,538",38.60%,,,
3371,Texas,TX,28,H4TX28046,,"Francisco Quico""""""rancis""",Canseco,"Canseco, Francisco Quico""""""anseco""",,R,"2,115",21.38%,"1,044",35.63%,,,,,
3372,Texas,TX,28,H4TX28020,,Chris,Bellamy,"Bellamy, Chris",,R,"1,478",14.94%,,,,,,,
3373,Texas,TX,28,H2TX28032,,Gabriel (Gabe),"Perales, Jr.","Perales, Gabriel (Gabe), Jr.",,R,"1,445",14.60%,,,,,,,
3374,Texas,TX,28,,,,,,Party Votes:,R,"9,894",,"2,930",,,,,,
3375,Texas,TX,28,H8TX05052,,Ken,Ashby,"Ashby, Ken",,LBT,*,,,,"4,305",2.39%,,,
3376,Texas,TX,28,,,,,,District Votes:,,"58,993",,"2,930",,"180,166",,,,
3377,Texas,TX,29,H2TX29030,(I),Gene,Green,"Green, Gene",,D,"9,337",100.00%,,,"78,256",94.14%,,,
3378,Texas,TX,29,,,,,,Party Votes:,D,"9,337",,,,,,,,
3379,Texas,TX,29,H0TX25040,,Clifford L.,Messina,"Messina, Clifford L.",,LBT,*,,,,"4,868",5.86%,,,
3380,Texas,TX,29,,,,,,District Votes:,,"9,337",,,,"83,124",,,,
3381,Texas,TX,30,H2TX00015,(I),Eddie Bernice,Johnson,"Johnson, Eddie Bernice",,D,"25,719",100.00%,,,"144,513",93.03%,,,
3382,Texas,TX,30,,,,,,Party Votes:,D,"25,719",,,,,,,,
3383,Texas,TX,30,H6TX03101,,John,Davis,"Davis, John",,LBT,*,,,,"10,821",6.97%,,,
3384,Texas,TX,30,,,,,,District Votes:,,"25,719",,,,"155,334",,,,
3385,Texas,TX,31,H2TX31044,(I),John R.,Carter,"Carter, John R.",,R,"25,293",69.53%,,,"160,247",64.77%,,,
3386,Texas,TX,31,H4TX11026,,Wes,Riddle,"Riddle, Wes",,R,"8,215",22.58%,,,,,,,
3387,Texas,TX,31,H4TX31024,,Dirk,Armburst,"Armburst, Dirk",,R,"2,868",7.88%,,,,,,,
3388,Texas,TX,31,,,,,,Party Votes:,R,"36,376",,,,,,,,
3389,Texas,TX,31,H4TX31016,,Jon,Porter,"Porter, Jon",,D,"14,909",100.00%,,,"80,292",32.45%,,,
3390,Texas,TX,31,,,,,,Party Votes:,D,"14,909",,,,,,,,
3391,Texas,TX,31,H4TX31032,,Celeste,Adams,"Adams, Celeste",,LBT,*,,,,"6,888",2.78%,,,
3392,Texas,TX,31,,,,,,District Votes:,,"51,285",,,,"247,427",,,,
3393,Texas,TX,32,H2TX03126,(I),Pete,Sessions,"Sessions, Pete",,R,"11,819",100.00%,,,"109,859",54.32%,,,
3394,Texas,TX,32,,,,,,Party Votes:,R,"11,819",,,,,,,,
3395,Texas,TX,32,H6TX24057,(I),Martin,Frost,"Frost, Martin",,D,"9,943",100.00%,,,"89,030",44.02%,,,
3396,Texas,TX,32,,,,,,Party Votes:,D,"9,943",,,,,,,,
3397,Texas,TX,32,H4TX30018,,Michael David,Needleman,"Needleman, Michael David",,LBT,*,,,,"3,347",1.65%,,,
3398,Texas,TX,32,,,,,,District Votes:,,"21,762",,,,"202,236",,,,
3399,Texas,TX,H,,,,,,House Votes:,,"1,294,794",,"91,336",,"6,958,603",,,,
3400,Texas,TX,,,,,,,Total State Votes:,,"1,294,794",,"91,336",,"6,958,603",,,,16
3401,Utah,UT,1,H2UT01094,(I),Rob,Bishop,"Bishop, Rob",,R,*,,,,"199,615",67.91%,,,
3402,Utah,UT,1,H4UT01041,,Steve,Thompson,"Thompson, Steve",,D,*,,,,"85,630",29.13%,,,
3403,Utah,UT,1,H4UT01058,,Brian Earl,Watkins,"Watkins, Brian Earl",,D,n/a,,,,,,,,
3404,Utah,UT,1,H4UT01066,,Charles,Johnston,"Johnston, Charles",,CON,*,,,,"4,510",1.53%,,,
3405,Utah,UT,1,H4UT01082,,Richard W.,Soderberg,"Soderberg, Richard W.",,PCH,*,,,,"4,206",1.43%,,,
3406,Utah,UT,1,H4UT01074,,Jon,Roesler,"Roesler, Jon #",,GRN,*,,,,,,,,18
3407,Utah,UT,1,,,,,,District Votes:,,n/a,,,,"293,961",,,,
3408,Utah,UT,2,H0UT02096,(I),Jim,Matheson,"Matheson, Jim",,D,*,,,,"187,250",54.76%,,,
3409,Utah,UT,2,H2UT02167,,John,Swallow,"Swallow, John",,R,"28,137",52.99%,,,"147,778",43.21%,,,
3410,Utah,UT,2,H2UT02191,,Tim,Bridgewater,"Bridgewater, Tim",,R,"24,960",47.01%,,,,,,,
3411,Utah,UT,2,H4UT02163,,David A.,Wilde,"Wilde, David A.",,R,n/a,,,,,,,,
3412,Utah,UT,2,H2UT02167,,John,Swallow,"Swallow, John",,R,n/a,,,,,,,,
3413,Utah,UT,2,,,,,,Party Votes:,R,"53,097",,,,,,,,
3414,Utah,UT,2,H4UT02171,,Jeremy Paul,Petersen,"Petersen, Jeremy Paul",,CON,*,,,,"3,541",1.04%,,,
3415,Utah,UT,2,H2UT02258,,Patrick S.,Diehl,"Diehl, Patrick S.",,GRN,*,,,,"2,189",0.64%,,,
3416,Utah,UT,2,H4UT02189,,Ronald R.,Amos,"Amos, Ronald R.",,PCH,*,,,,"1,210",0.35%,,,
3417,Utah,UT,2,,,,,,District Votes:,,"53,097",,,,"341,968",,,,
3418,Utah,UT,3,H6UT03042,(I),Chris,Cannon,"Cannon, Chris",,R,"27,663",58.44%,,,"173,010",63.39%,,,
3419,Utah,UT,3,H2UT03207,,Matt,Throckmorton,"Throckmorton, Matt",,R,"19,672",41.56%,,,,,,,
3420,Utah,UT,3,H4UT03096,,Greg,Hawkins,"Hawkins, Greg",,R,n/a,,,,,,,,
3421,Utah,UT,3,,,,,,Party Votes:,R,"47,335",,,,,,,,
3422,Utah,UT,3,H4UT03104,,Beau,Babka,"Babka, Beau",,D,*,,,,"88,748",32.52%,,,
3423,Utah,UT,3,H4UT03112,,Ronald,Winfield,"Winfield, Ronald",,CON,*,,,,"5,089",1.86%,,,
3424,Utah,UT,3,H4UT03120,,Jim,Dexter,"Dexter, Jim",,LBT,*,,,,"3,691",1.35%,,,
3425,Utah,UT,3,H4UT03138,,Curtis Darrell,James,"James, Curtis Darrell",,PCH,*,,,,"2,390",0.88%,,,
3426,Utah,UT,3,,,,,,District Votes:,,"47,335",,,,"272,928",,,,
3427,Utah,UT,H,,,,,,House Votes:,,"100,432",,,,"908,857",,,,
3428,Utah,UT,S,S2UT00104,(I),Robert F.,Bennett,"Bennett, Robert F.",,R,*,,,,"626,640",68.73%,,,
3429,Utah,UT,S,S4UT00134,,R. Paul,Van Dam,"Van Dam, R. Paul",,D,*,,,,"258,955",28.40%,,,
3430,Utah,UT,S,S4UT00100,,Gary R.,Van Horn,"Van Horn, Gary R.",,CON,*,,,,"17,289",1.90%,,,
3431,Utah,UT,S,S4UT00167,,Joe,Labonte,"Labonte, Joe",,PCH,*,,,,"8,824",0.97%,,,
3432,Utah,UT,S,S4UT00104,,Cody Robert,Judy,"Judy, Cody Robert",,D/W,n/a,,,,16,0.00%,,,
3433,Utah,UT,S,,,Nola,Tuaone,"Tuaone, Nola",,W,,,,,2,0.00%,,,
3434,Utah,UT,S,,,,,,Senate Votes:,,n/a,,,,"911,726",,,,
3435,Utah,UT,,,,,,,Total State Votes:,,"100,432",,,,"1,820,583",,,,17
3436,Vermont,VT,0,H8VT01016,(I),Bernie,Sanders,"Sanders, Bernie",,I,,,,,"205,774",67.47%,,,
3437,Vermont,VT,0,H2VT00086,,Greg,Parke,"Parke, Greg",,R,"12,660",98.03%,,,"74,271",24.35%,,,
3438,Vermont,VT,0,,,,Scattered,Scattered,,W(R),255,1.97%,,,,,,,
3439,Vermont,VT,0,,,,,,Party Votes:,R,"12,915",,,,,,,,
3440,Vermont,VT,0,H4VT00082,,Larry,Drown,"Drown, Larry",,D,"14,870",86.14%,,,"21,684",7.11%,,,
3441,Vermont,VT,0,H8VT01016,,Bernie,Sanders,"Sanders, Bernie",,W(D),"1,878",10.88%,,,,,,,
3442,Vermont,VT,0,,,,Scattered,Scattered,,W(D),515,2.98%,,,,,,,
3443,Vermont,VT,0,,,,,,Party Votes:,D,"17,263",,,,,,,,
3444,Vermont,VT,0,H2VT00094,,Jane,Newton,"Newton, Jane",,LU,,,,,"3,018",0.99%,,,
3445,Vermont,VT,0,H8VT01016,,Bernie,Sanders,"Sanders, Bernie",,W(PRO),315,47.23%,,,,,,,
3446,Vermont,VT,0,H2VT00094,,Jane,Newton,"Newton, Jane",,PRO,238,35.68%,,,,,,,
3447,Vermont,VT,0,,,,Scattered,Scattered,,W(PRO),114,17.09%,,,,,,,
3448,Vermont,VT,0,,,,,,Party Votes:,PRO,667,,,,,,,,
3449,Vermont,VT,0,,,,Scattered,Scattered,,W,,,,,261,0.09%,,,
3450,Vermont,VT,0,,,,,,District Votes:,,"30,845",,,,"305,008",,,,
3451,Vermont,VT,H,,,,,,House Votes:,,"30,845",,,,"305,008",,,,
3452,Vermont,VT,S,S4VT00017,(I),Patrick,Leahy,"Leahy, Patrick",,D,"27,459",94.32%,,,"216,972",70.63%,,,
3453,Vermont,VT,S,S4VT00108,,Craig,Hill,"Hill, Craig",,D,"1,573",5.40%,,,,,,,
3454,Vermont,VT,S,,,,Scattered,Scattered,,W(D),81,0.28%,,,,,,,
3455,Vermont,VT,S,,,,,,Party Votes:,D,"29,113",,,,,,,,
3456,Vermont,VT,S,S8VT00059,,Jack,McMullen,"McMullen, Jack",,R,"9,591",67.69%,,,"75,398",24.54%,,,
3457,Vermont,VT,S,S4VT00124,,Peter D.,Moss,"Moss, Peter D.",,R,"2,058",14.52%,,,,,,,
3458,Vermont,VT,S,S4VT00116,,Ben,Mitchell,"Mitchell, Ben",,R,"1,715",12.10%,,,,,,,
3459,Vermont,VT,S,,,,Scattered,Scattered,,W(R),806,5.69%,,,,,,,
3460,Vermont,VT,S,,,,,,Party Votes:,R,"14,170",,,,,,,,
3461,Vermont,VT,S,S4VT00132,,Cris,Ericson,"Ericson, Cris",,M,,,,,"6,486",2.11%,,,
3462,Vermont,VT,S,S4VT00108,,Craig,Hill,"Hill, Craig",,VGR,,,,,"3,999",1.30%,,,
3463,Vermont,VT,S,S4VT00140,,Keith,Stern,"Stern, Keith",,I,,,,,"3,300",1.07%,,,
3464,Vermont,VT,S,S4VT00116,,Ben,Mitchell,"Mitchell, Ben",,LU,,,,,879,0.29%,,,
3465,Vermont,VT,S,,,,Scattered,Scattered,,W,,,,,174,0.06%,,,
3466,Vermont,VT,S,,,,Scattered,Scattered,,W(PRO),242,100.00%,,,,,,,
3467,Vermont,VT,S,,,,,,Party Votes:,PRO,242,,,,,,,,
3468,Vermont,VT,S,,,,,,Senate Votes:,,"43,525",,,,"307,208",,,,
3469,Vermont,VT,,,,,,,Total State Votes:,,"74,370",,,,"612,216",,,,
3470,Virgin Islands,VI,0,H4VI00054,(I),Donna M.,Christensen,"Christensen, Donna M.",,D,"4,811",77.10%,,,"17,879",66.39%,,,
3471,Virgin Islands,VI,0,H4VI00104,,Basil O.,Ottley,"Ottley, Basil O.",,D,"1,429",22.90%,,,,,,,
3472,Virgin Islands,VI,0,,,,,,Party Votes:,D,"6,240",,,,,,,,
3473,Virgin Islands,VI,0,H4VI00120,,Warren,Mosler,"Mosler, Warren",,I,,,,,"7,522",27.93%,,,
3474,Virgin Islands,VI,0,H4VI00112,,Krim M.,Ballentine,"Ballentine, Krim M.",,R,Unopposed,,,,"1,512",5.61%,,,
3475,Virgin Islands,VI,0,H4VI00104,,"Basil, Jr.",Ottley,"Ottley, Basil, Jr.",,W,,,,,9,0.03%,,,
3476,Virgin Islands,VI,0,,,Cleone,Creque,"Creque, Cleone",,W,,,,,1,0.00%,,,
3477,Virgin Islands,VI,0,,,Ron,DeLugo,"DeLugo, Ron",,W,,,,,1,0.00%,,,
3478,Virgin Islands,VI,0,,,Rena,Francis,"Francis, Rena",,W,,,,,1,0.00%,,,
3479,Virgin Islands,VI,0,,,"Mario, Sr.",Golden,"Golden, Mario, Sr.",,W,,,,,1,0.00%,,,
3480,Virgin Islands,VI,0,,,Richard,Gomez,"Gomez, Richard",,W,,,,,1,0.00%,,,
3481,Virgin Islands,VI,0,,,Mary,Moorehead,"Moorehead, Mary",,W,,,,,1,0.00%,,,
3482,Virgin Islands,VI,0,,,Eileen,Petersen,"Petersen, Eileen",,W,,,,,1,0.00%,,,
3483,Virgin Islands,VI,0,,,Vargrave,Richards,"Richards, Vargrave",,W,,,,,1,0.00%,,,
3484,Virgin Islands,VI,0,,,Gilbert,Sprauve,"Sprauve, Gilbert",,W,,,,,1,0.00%,,,
3485,Virgin Islands,VI,0,,,,,,District Votes:,,"6,240",,,,"26,931",,,,
3486,Virgin Islands,VI,H,,,,,,House Votes:,,"6,240",,,,"26,931",,,,
3487,Virgin Islands,VI,,,,,,,Total Votes:,,"6,240",,,,"26,931",,,,22
3488,Virginia,VA,1,H0VA01047,(I),Jo Ann S.,Davis,"Davis, Jo Ann S.",,R,Unopposed,,,,"225,071",78.55%,,,
3489,Virginia,VA,1,H4VA01054,,William A.,Lee,"Lee, William A.",,I,,,,,"57,434",20.04%,,,
3490,Virginia,VA,1,,,,Scattered,Scattered,,W,,,,,"4,029",1.41%,,,
3491,Virginia,VA,1,,,,,,District Votes:,,n/a,,,,"286,534",,,,
3492,Virginia,VA,2,H4VA02037,,Thelma D.,Drake,"Drake, Thelma D.",,R,,,,,"132,946",55.08%,,,20
3493,Virginia,VA,2,H0VA02035,(I),"Edward L. Ed""""""dwa""",Schrock,"Schrock, Edward L. Ed""""""chr""",,R,Unopposed,,,,,,,,
3494,Virginia,VA,2,H4VA02029,,David B.,Ashe,"Ashe, David B.",,D,Unopposed,,,,"108,180",44.82%,,,
3495,Virginia,VA,2,,,,Scattered,Scattered,,W,,,,,254,0.11%,,,
3496,Virginia,VA,2,,,,,,District Votes:,,n/a,,,,"241,380",,,,
3497,Virginia,VA,3,H6VA01117,(I),"Robert C. Bobby""""""obert """,Scott,"Scott, Robert C. Bobby""""""cott"," """,D,Unopposed,,,,"159,373",69.33%,,,
3498,Virginia,VA,3,H4VA03035,,Winsome E.,Sears,"Sears, Winsome E.",,R,*,,,,"70,194",30.53%,,,
3499,Virginia,VA,3,,,,Scattered,Scattered,,W,,,,,325,0.14%,,,
3500,Virginia,VA,3,,,,,,District Votes:,,n/a,,,,"229,892",,,,
3501,Virginia,VA,4,H2VA04052,(I),J. Randy,Forbes,"Forbes, J. Randy",,R,Unopposed,,,,"182,444",64.46%,,,
3502,Virginia,VA,4,H4VA04025,,Jonathan R.,Menefee,"Menefee, Jonathan R.",,D,*,,,,"100,413",35.48%,,,
3503,Virginia,VA,4,,,,Scattered,Scattered,,W,,,,,170,0.06%,,,
3504,Virginia,VA,4,,,,,,District Votes:,,n/a,,,,"283,027",,,,
3505,Virginia,VA,5,H6VA05068,(I),"Virgil H., Jr.",Goode,"Goode, Virgil H., Jr.",,R,Unopposed,,,,"172,431",63.68%,,,
3506,Virginia,VA,5,H4VA05022,,"Al C., II",Weed,"Weed, Al C., II",,D,*,,,,"98,237",36.28%,,,
3507,Virginia,VA,5,,,,Scattered,Scattered,,W,,,,,90,0.03%,,,
3508,Virginia,VA,5,,,,,,District Votes:,,n/a,,,,"270,758",,,,
3509,Virginia,VA,6,H2VA06115,(I),"R. W. Bob"""""". W.""",Goodlatte,"Goodlatte, R. W. Bob""""""oodl""",,R,Unopposed,,,,"206,560",96.68%,,,
3510,Virginia,VA,6,,,,Scattered,Scattered,,W,,,,,"7,088",3.32%,,,
3511,Virginia,VA,6,,,,,,District Votes:,,n/a,,,,"213,648",,,,
3512,Virginia,VA,7,H0VA07042,(I),Eric I.,Cantor,"Cantor, Eric I.",,R,Unopposed,,,,"230,765",75.50%,,,
3513,Virginia,VA,7,H4VA07119,,W. Brad,Blanton,"Blanton, W. Brad",,I,,,,,"74,325",24.32%,,,
3514,Virginia,VA,7,,,,Scattered,Scattered,,W,,,,,568,0.19%,,,
3515,Virginia,VA,7,,,,,,District Votes:,,n/a,,,,"305,658",,,,
3516,Virginia,VA,8,H0VA08040,(I),"James P., Jr.",Moran,"Moran, James P., Jr.",,D,"24,121",58.56%,,,"171,986",59.73%,,,
3517,Virginia,VA,8,H4VA08091,,Andrew M.,Rosenberg,"Rosenberg, Andrew M.",,D,"17,067",41.44%,,,,,,,
3518,Virginia,VA,8,,,,,,Party Votes:,D,"41,188",,,,,,,,
3519,Virginia,VA,8,H4VA08133,,Lisa Marie,Cheney,"Cheney, Lisa Marie",,R,*,,,,"106,231",36.90%,,,
3520,Virginia,VA,8,H4VA08166,,Jane,Eshagpoor,"Eshagpoor, Jane",,R,,,,,,,,,
3521,Virginia,VA,8,H4VA08158,,Matthew Allen,Mueda,"Mueda, Matthew Allen",,R,,,,,,,,,
3522,Virginia,VA,8,H4VA08117,,Michael Anthony,Riccardi,"Riccardi, Michael Anthony",,R,,,,,,,,,
3523,Virginia,VA,8,H4VA08174,,James T.,Hurysz,"Hurysz, James T.",,I,,,,,"9,004",3.13%,,,
3524,Virginia,VA,8,,,,Scattered,Scattered,,W,,,,,698,0.24%,,,
3525,Virginia,VA,8,,,,,,District Votes:,,"41,188",,,,"287,919",,,,
3526,Virginia,VA,9,H2VA09010,(I),Rick C.,Boucher,"Boucher, Rick C.",,D,*,,,,"150,039",59.32%,,,
3527,Virginia,VA,9,H4VA09032,,Kevin R.,Triplett,"Triplett, Kevin R.",,R,*,,,,"98,499",38.94%,,,
3528,Virginia,VA,9,H4VA09040,,Seth A.,Davis,"Davis, Seth A.",,I,,,,,"4,341",1.72%,,,
3529,Virginia,VA,9,,,,Scattered,Scattered,,W,,,,,68,0.03%,,,
3530,Virginia,VA,9,,,,,,District Votes:,,n/a,,,,"252,947",,,,
3531,Virginia,VA,10,H6VA10050,(I),Frank R.,Wolf,"Wolf, Frank R.",,R,Unopposed,,,,"205,982",63.77%,,,
3532,Virginia,VA,10,H4VA10048,,James R.,Socas,"Socas, James R.",,D,*,,,,"116,654",36.11%,,,
3533,Virginia,VA,10,,,,Scattered,Scattered,,W,,,,,375,0.12%,,,
3534,Virginia,VA,10,,,,,,District Votes:,,n/a,,,,"323,011",,,,
3535,Virginia,VA,11,H4VA11020,(I),"Thomas M., III",Davis,"Davis, Thomas M., III",,R,Unopposed,,,,"186,299",60.25%,,,
3536,Virginia,VA,11,H4VA00023,,Ken,Longmyer,"Longmyer, Ken",,D,*,,,,"118,305",38.26%,,,21
3537,Virginia,VA,11,H4VA11053,,Joseph P.,Oddo,"Oddo, Joseph P.",,I,,,,,"4,338",1.40%,,,
3538,Virginia,VA,11,,,,Scattered,Scattered,,W,,,,,291,0.09%,,,
3539,Virginia,VA,11,,,,,,District Votes:,,n/a,,,,"309,233",,,,
3540,Virginia,VA,H,,,,,,House Votes:,,"41,188",,,,"3,004,007",,,,
3541,Virginia,VA,,,,,,,Total State Votes:,,"41,188",,,,"3,004,007",,,,19
3542,Washington,WA,1,H2WA04090,(I),Jay,Inslee,"Inslee, Jay",,D,"89,168",100.00%,,,"204,121",62.28%,,,
3543,Washington,WA,1,,,,,,Party Votes:,D,"89,168",,,,,,,,
3544,Washington,WA,1,H4WA01217,,Randy,Eastwood,"Eastwood, Randy",,R,"50,050",100.00%,,,"117,850",35.96%,,,
3545,Washington,WA,1,,,,,,Party Votes:,R,"50,050",,,,,,,,
3546,Washington,WA,1,H4WA01225,,Charles,Moore,"Moore, Charles",,LBT,"1,803",100.00%,,,"5,798",1.77%,,,
3547,Washington,WA,1,,,,,,Party Votes:,LBT,"1,803",,,,,,,,
3548,Washington,WA,1,,,,,,District Votes:,,"141,021",,,,"327,769",,,,
3549,Washington,WA,2,H0WA02080,(I),Rick,Larsen,"Larsen, Rick",,D,"77,962",100.00%,,,"202,383",63.91%,,,
3550,Washington,WA,2,,,,,,Party Votes:,D,"77,962",,,,,,,,
3551,Washington,WA,2,H4WA02124,,Suzanne,Sinclair,"Sinclair, Suzanne",,R,"21,519",40.90%,,,"106,333",33.58%,,,
3552,Washington,WA,2,H4WA02140,,Larry,Klepinger,"Klepinger, Larry",,R,"19,568",37.19%,,,,,,,
3553,Washington,WA,2,H4WA02132,,"Glenn E., III",Coggeshell,"Coggeshell, Glenn E., III",,R,"11,523",21.90%,,,,,,,
3554,Washington,WA,2,,,,,,Party Votes:,R,"52,610",,,,,,,,
3555,Washington,WA,2,H2WA02151,,Bruce,Guthrie,"Guthrie, Bruce",,LBT,"2,078",100.00%,,,"7,966",2.52%,,,
3556,Washington,WA,2,,,,,,Party Votes:,LBT,"2,078",,,,,,,,
3557,Washington,WA,2,,,,,,District Votes:,,"132,650",,,,"316,682",,,,
3558,Washington,WA,3,H6WA03135,(I),Brian,Baird,"Baird, Brian",,D,"61,110",85.32%,,,"193,626",61.93%,,,
3559,Washington,WA,3,H4WA03098,,Cheryl A.,Crist,"Crist, Cheryl A.",,D,"10,518",14.68%,,,,,,,
3560,Washington,WA,3,,,,,,Party Votes:,D,"71,628",,,,,,,,
3561,Washington,WA,3,H4WA03080,,Thomas A.,Crowson,"Crowson, Thomas A.",,R,"30,877",67.64%,,,"119,027",38.07%,,,
3562,Washington,WA,3,H4WA03072,,Dawn,Courtney,"Courtney, Dawn",,R,"14,769",32.36%,,,,,,,
3563,Washington,WA,3,,,,,,Party Votes:,R,"45,646",,,,,,,,
3564,Washington,WA,3,,,,,,District Votes:,,"117,274",,,,"312,653",,,,
3565,Washington,WA,4,H2WA04041,(I),Doc,Hastings,"Hastings, Doc",,R,"65,213",100.00%,,,"154,627",62.57%,,,
3566,Washington,WA,4,,,,,,Party Votes:,R,"65,213",,,,,,,,
3567,Washington,WA,4,H4WA04054,,Sandy,Matheson,"Matheson, Sandy",,D,"22,933",62.76%,,,"92,486",37.43%,,,
