1,STATE ABBREVIATION,STATE,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,TOTAL VOTES,PARTY,PRIMARY VOTES,PRIMARY %,RUNOFF VOTES,RUNOFF %,GENERAL VOTES ,GENERAL %,GE RUNOFF ELECTION VOTES (LA),GE RUNOFF ELECTION % (LA),"COMBINED GE PARTY TOTALS (CT, NY, SC)","COMBINED % (CT, NY, SC)",GE WINNER INDICATOR,FOOTNOTES,
3352,TN,Tennessee,4,n/a,,,,,,,,,,,,,,,,,,,
3353,TN,Tennessee,5,H2TN05131 ,(I),Jim,Cooper,"Cooper, Jim",,D,"32,103",100.00%,,,"171,111",62.55%,,,,,W,,
3354,TN,Tennessee,5,n/a,,,,,Party Votes:,D,"32,103",,,,,,,,,,,,
3355,TN,Tennessee,5,H6TN05322,,Stacy Ries,Snyder,"Snyder, Stacy Ries",,R,"7,666",50.82%,,,"102,433",37.45%,,,,,,,
3356,TN,Tennessee,5,H2TN05263,,"John Big John""""""ohn ""Big """"hn """"""""",Smith,"Smith, John Big John""""""mith"," Joh""",,R,"4,295",28.47%,,,,,,,,,,
3357,TN,Tennessee,5,H6TN05314,,Jody,Ball,"Ball, Jody",,R,"3,124",20.71%,,,,,,,,,,,
3358,TN,Tennessee,5,n/a,,,,,Party Votes:,R,"15,085",,,,,,,,,,,,
3359,TN,Tennessee,5,n/a,,,,,District Votes:,,"47,188",,,,"273,544",,,,,,,,
3360,TN,Tennessee,5,n/a,,,,,,,,,,,,,,,,,,,
3361,TN,Tennessee,6,H0TN06257,(I),Diane,Black,"Black, Diane",,R,"33,215",63.66%,,,"202,234",71.09%,,,,,W,,
3362,TN,Tennessee,6,H4TN04130,,Joe S.,Carr,"Carr, Joe S.",,R,"16,665",31.94%,,,,,,,,,,,
3363,TN,Tennessee,6,H6TN04176,,Donald,Strong,"Strong, Donald",,R,"1,354",2.59%,,,,,,,,,,,
3364,TN,Tennessee,6,H0TN04211,,Tommy N.,Hay,"Hay, Tommy N.",,R,945,1.81%,,,,,,,,,,,
3365,TN,Tennessee,6,n/a,,,,,Party Votes:,R,"52,179",,,,,,,,,,,,
3366,TN,Tennessee,6,H6TN06155,,David W.,Kent,"Kent, David W.",,D,"7,551",67.03%,,,"61,995",21.79%,,,,,,,
3367,TN,Tennessee,6,H6TN06148 ,,Flo,Matheson,"Matheson, Flo",,D,"3,714",32.97%,,,,,,,,,,,
3368,TN,Tennessee,6,n/a,,,,,Party Votes:,D,"11,265",,,,,,,,,,,,
3369,TN,Tennessee,6,H6TN06163,,David,Ross,"Ross, David",,IND,,,,,"20,261",7.12%,,,,,,,
3370,TN,Tennessee,6,n/a,,,,,District Votes:,,"63,444",,,,"284,490",,,,,,,,
3371,TN,Tennessee,6,n/a,,,,,,,,,,,,,,,,,,,
3372,TN,Tennessee,7,H2TN06030 ,(I),Marsha,Blackburn,"Blackburn, Marsha",,R,"38,490",100.00%,,,"200,407",72.22%,,,,,W,,
3373,TN,Tennessee,7,n/a,,,,,Party Votes:,R,"38,490",,,,,,,,,,,,
3374,TN,Tennessee,7,H6TN07146,,Tharon,Chandler,"Chandler, Tharon",,D,"9,956",100.00%,,,"65,226",23.50%,,,,,,,
3375,TN,Tennessee,7,n/a,,,,,Party Votes:,D,"9,956",,,,,,,,,,,,
3376,TN,Tennessee,7,H2TN07194,,Leonard D.,Ladner,"Ladner, Leonard D.",,IND,,,,,"11,880",4.28%,,,,,,,
3377,TN,Tennessee,7,n/a,,,,,District Votes:,,"48,446",,,,"277,513",,,,,,,,
3378,TN,Tennessee,7,n/a,,,,,,,,,,,,,,,,,,,
3379,TN,Tennessee,8,H2TN07103,,David,Kustoff,"Kustoff, David",,R,"16,889",27.45%,,,"194,386",68.75%,,,,,W,,
3380,TN,Tennessee,8,H6TN08169 ,,George,Flinn,"Flinn, George",,R,"14,200",23.08%,,,,,,,,,,,
3381,TN,Tennessee,8,H6TN08177 ,,Mark H.,Luttrell,"Luttrell, Mark H.",,R,"10,878",17.68%,,,,,,,,,,,
3382,TN,Tennessee,8,H6TN08151,,Brian,Kelsey,"Kelsey, Brian",,R,"7,942",12.91%,,,,,,,,,,,
3383,TN,Tennessee,8,H6TN08185 ,,Brad,Greer,"Greer, Brad",,R,"6,819",11.08%,,,,,,,,,,,
3384,TN,Tennessee,8,H8TN07043 ,,Tom,Leatherwood,"Leatherwood, Tom",,R,"2,620",4.26%,,,,,,,,,,,
3385,TN,Tennessee,8,H6TN08235 ,,Hunter,Baker,"Baker, Hunter",,R,"1,014",1.65%,,,,,,,,,,,
3386,TN,Tennessee,8,H6TN08201,,Ken,Atkins,"Atkins, Ken",,R,410,0.67%,,,,,,,,,,,
3387,TN,Tennessee,8,H6TN08268,,Raymond,Honeycutt,"Honeycutt, Raymond",,R,231,0.38%,,,,,,,,,,,
3388,TN,Tennessee,8,H6TN08276 ,,George B.,Howell,"Howell, George B.",,R,211,0.34%,,,,,,,,,,,
3389,TN,Tennessee,8,H6TN08284,,David,Wharton,"Wharton, David",,R,131,0.21%,,,,,,,,,,,
3390,TN,Tennessee,8,H6TN08219 ,,Dave,Bault,"Bault, Dave",,R,109,0.18%,,,,,,,,,,,
3391,TN,Tennessee,8,H6TN08193 ,,David J,Maldonado,"Maldonado, David J",,R,76,0.12%,,,,,,,,,,,
3392,TN,Tennessee,8,n/a,,,,,Party Votes:,R,"61,530",,,,,,,,,,,,
3393,TN,Tennessee,8,H4TN08057,,Rickey,Hobson,"Hobson, Rickey",,D,"7,774",54.80%,,,"70,925",25.09%,,,,,,,
3394,TN,Tennessee,8,H6TN08243 ,,Gregory Alan,Frye,"Frye, Gregory Alan",,D,"6,413",45.20%,,,,,,,,,,,
3395,TN,Tennessee,8,n/a,,,,,Party Votes:,D,"14,187",,,,,,,,,,,,
3396,TN,Tennessee,8,H6TN08292 ,,Shelia L.,Godwin,"Godwin, Shelia L.",,IND,,,,,"6,442",2.28%,,,,,,,
3397,TN,Tennessee,8,H2TN08077,,James,Hart,"Hart, James",,IND,,,,,"4,057",1.43%,,,,,,,
3398,TN,Tennessee,8,H6TN08300,,Adrian M.,Montague,"Montague, Adrian M.",,IND,,,,,"2,497",0.88%,,,,,,,
3399,TN,Tennessee,8,H0TN08329,,Mark J.,Rawles,"Rawles, Mark J.",,IND,,,,,"2,445",0.86%,,,,,,,
3400,TN,Tennessee,8,H6TN08318 ,,Karen Free Spirit,Talley-Lane,"Talley-Lane, Karen Free Spirit",,IND,,,,,"1,981",0.70%,,,,,,,
3401,TN,Tennessee,8,n/a,,,,,District Votes:,,"75,717",,,,"282,733",,,,,,,,
3402,TN,Tennessee,8,n/a,,,,,,,,,,,,,,,,,,,
3403,TN,Tennessee,9,H6TN09068,(I),Steve,Cohen,"Cohen, Steve",,D,"35,645",85.55%,,,"171,631",78.75%,,,,,W,,
3404,TN,Tennessee,9,H6TN09423,,Justin,Ford,"Ford, Justin",,D,"4,165",10.00%,,,,,,,,,,,
3405,TN,Tennessee,9,H6TN09415 ,,M. LaTroy,Williams,"Williams, M. LaTroy",,D,"1,452",3.48%,,,,,,,,,,,
3406,TN,Tennessee,9,H2TN05248,,Larry,Crim,"Crim, Larry",,D,406,0.97%,,,,,,,,,,,
3407,TN,Tennessee,9,n/a,,,,,Party Votes:,D,"41,668",,,,,,,,,,,,
3408,TN,Tennessee,9,H4TN09071,,Wayne,Alberson,"Alberson, Wayne",,R,"8,381",100.00%,,,"41,123",18.87%,,,,,,,
3409,TN,Tennessee,9,n/a,,,,,Party Votes:,R,"8,381",,,,,,,,,,,,
3410,TN,Tennessee,9,H4TN09097,,Paul,Cook,"Cook, Paul",,IND,,,,,"5,203",2.39%,,,,,,,
3411,TN,Tennessee,9,n/a,,,,,District Votes:,,"50,049",,,,"217,957",,,,,,,,
3412,TN,Tennessee,9,n/a,,,,,,,,,,,,,,,,,,,
3413,TN,Tennessee,H,n/a,,,,,Total State Votes:,,"480,811",,,,"2,391,061",,,,,,,,
3414,,,,n/a,,,,,,,,,,,,,,,,,,,
3415,TX,Texas,,n/a,,,,,,,,,,,,,,,,,,,
3416,TX,Texas,1,H4TX04039,(I),Louie ,Gohmert,"Gohmert, Louie ",,R,"96,313",81.95%,,,"192,434",73.90%,,,,,W,,
3417,TX,Texas,1,H6TX01246,,Simon,Winston,"Winston, Simon",,R,"16,335",13.90%,,,,,,,,,,,
3418,TX,Texas,1,H6TX01253,,Anthony,Culler,"Culler, Anthony",,R,"4,879",4.15%,,,,,,,,,,,
3419,TX,Texas,1,n/a,,,,,Party Votes:,R,"117,527",,,,,,,,,,,,
3420,TX,Texas,1,H6TX01238,,Shirley J.,McKellar,"McKellar, Shirley J.",,D,"17,139",100.00%,,,"62,847",24.13%,,,,,,,
3421,TX,Texas,1,n/a,,,,,Party Votes:,D,"17,139",,,,,,,,,,,,
3422,TX,Texas,1,H6TX01261,,Phil,Gray,"Gray, Phil",,LIB,*,,,,"5,062",1.94%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk.",
3423,TX,Texas,1,H6TX01279,,Renee,Culler,"Culler, Renee",,W,,,,,66,0.03%,,,,,,,
3424,TX,Texas,1,n/a,,,,,District Votes:,,"134,666",,,,"260,409",,,,,,,,
3425,TX,Texas,1,n/a,,,,,,,,,,,,,,,,,,,
3426,TX,Texas,2,H4TX02108,(I),Ted,Poe,"Poe, Ted",,R,"75,404",100.00%,,,"168,692",60.63%,,,,,W,,
3427,TX,Texas,2,n/a,,,,,Party Votes:,R,"75,404",,,,,,,,,,,,
3428,TX,Texas,2,H6TX02160,,Pat ,Bryan,"Bryan, Pat ",,D,"25,814",100.00%,,,"100,231",36.02%,,,,,,,
3429,TX,Texas,2,n/a,,,,,Party Votes:,D,"25,814",,,,,,,,,,,,
3430,TX,Texas,2,H4TX02173,,James B.,Veasaw,"Veasaw, James B.",,LIB,*,,,,"6,429",2.31%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk.",
3431,TX,Texas,2,H6TX02186 ,,Christopher,Hill,"Hill, Christopher",,LIB,,,,,,,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk.",
3432,TX,Texas,2,H6TX02178,,Joshua,Darr,"Darr, Joshua",,GRE,*,,,,"2,884",1.04%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk.",
3433,TX,Texas,2,n/a,,,,,District Votes:,,"101,218",,,,"278,236",,,,,,,,
3434,TX,Texas,2,n/a,,,,,,,,,,,,,,,,,,,
3435,TX,Texas,3,H2TX03118,(I),Sam,Johnson,"Johnson, Sam",,R,"65,451",74.63%,,,"193,684",61.20%,,,,,W,,
3436,TX,Texas,3,H6TX03150,,John Calvin,Slavens,"Slavens, John Calvin",,R,"10,043",11.45%,,,,,,,,,,,
3437,TX,Texas,3,H6TX03184,,Keith L.,Thurgood,"Thurgood, Keith L.",,R,"7,173",8.18%,,,,,,,,,,,
3438,TX,Texas,3,H6TX03176,,David,Cornette,"Cornette, David",,R,"5,037",5.74%,,,,,,,,,,,
3439,TX,Texas,3,n/a,,,,,Party Votes:,R,"87,704",,,,,,,,,,,,
3440,TX,Texas,3,H6TX03192,,Adam P.,Bell,"Bell, Adam P.",,D,"14,270",60.30%,,,"109,420",34.58%,,,,,,,
3441,TX,Texas,3,H6TX03168,,Michael A. ,Filak,"Filak, Michael A. ",,D,"9,395",39.70%,,,,,,,,,,,
3442,TX,Texas,3,n/a,,,,,Party Votes:,D,"23,665",,,,,,,,,,,,
3443,TX,Texas,3,H6TX03200,,Scott,Jameson,"Jameson, Scott",,LIB,*,,,,"10,448",3.30%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk.",
3444,TX,Texas,3,H2TX27117,,Christopher John,Claytor,"Claytor, Christopher John",,LIB,,,,,,,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk.",
3445,TX,Texas,3,H4TX03098,,Paul,Blair,"Blair, Paul",,GRE,*,,,,"2,915",0.92%,,,,,,,
3446,TX,Texas,3,n/a,,,,,District Votes:,,"111,369",,,,"316,467",,,,,,,,
3447,TX,Texas,3,n/a,,,,,,,,,,,,,,,,,,,
3448,TX,Texas,4,H4TX04153,(I),John,Ratcliffe,"Ratcliffe, John",,R,"77,254",68.04%,,,"216,643",87.99%,,,,,W,,
3449,TX,Texas,4,H0TX04136,,Lou,Gigliotti,"Gigliotti, Lou",,R,"23,939",21.08%,,,,,,,,,,,
3450,TX,Texas,4,H6TX04117,,Ray ,Hall,"Hall, Ray ",,R,"12,353",10.88%,,,,,,,,,,,
3451,TX,Texas,4,n/a,,,,,Party Votes:,R,"113,546",,,,,,,,,,,,
3452,TX,Texas,4,H6TX04125,,Cody,Wommack,"Wommack, Cody",,LIB,*,,,,"29,577",12.01%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk.",
3453,TX,Texas,4,n/a,,,,,District Votes:,,"113,546",,,,"246,220",,,,,,,,
3454,TX,Texas,4,n/a,,,,,,,,,,,,,,,,,,,
3455,TX,Texas,5,H2TX05121,(I),Jeb,Hensarling,"Hensarling, Jeb",,R,"73,143",100.00%,,,"155,469",80.61%,,,,,W,,
3456,TX,Texas,5,n/a,,,,,Party Votes:,R,"73,143",,,,,,,,,,,,
3457,TX,Texas,5,H8TX05052,,Ken,Ashby,"Ashby, Ken",,LIB,*,,,,"37,406",19.39%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk.",
3458,TX,Texas,5,n/a,,,,,District Votes:,,"73,143",,,,"192,875",,,,,,,,
3459,TX,Texas,5,n/a,,,,,,,,,,,,,,,,,,,
3460,TX,Texas,6,H4TX06117,(I),Joe,Barton,"Barton, Joe",,R,"55,285",68.65%,,,"159,444",58.34%,,,,,W,,
3461,TX,Texas,6,H6TX06146,,Steven,Fowler,"Fowler, Steven",,R,"17,960",22.30%,,,,,,,,,,,
3462,TX,Texas,6,H6TX06153,,Collin,Baker,"Baker, Collin",,R,"7,292",9.05%,,,,,,,,,,,
3463,TX,Texas,6,n/a,,,,,Party Votes:,R,"80,537",,,,,,,,,,,,
3464,TX,Texas,6,H6TX06203,,Ruby Faye,Woolridge,"Woolridge, Ruby Faye",,D,"23,294",69.70%,,,"106,667",39.03%,,,,,,,
3465,TX,Texas,6,H6TX06161,,Jeffrey,Roseman,"Roseman, Jeffrey",,D,"5,993",17.93%,,,,,,,,,,,
3466,TX,Texas,6,H2TX06137,,Don,Jaquess,"Jaquess, Don",,D,"4,132",12.36%,,,,,,,,,,,
3467,TX,Texas,6,n/a,,,,,Party Votes:,D,"33,419",,,,,,,,,,,,
3468,TX,Texas,6,H6TX06195,,"Darrel, Jr.",Smith,"Smith, Darrel, Jr.",,GRE,*,,,,"7,185",2.63%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk.",
3469,TX,Texas,6,n/a,,,,,District Votes:,,"113,956",,,,"273,296",,,,,,,,
3470,TX,Texas,6,n/a,,,,,,,,,,,,,,,,,,,
3471,TX,Texas,7,H0TX07055,(I),John,Culberson,"Culberson, John",,R,"44,290",57.30%,,,"143,542",56.17%,,,,,W,,
3472,TX,Texas,7,H6TX07110,,James ,Lloyd,"Lloyd, James ",,R,"19,217",24.86%,,,,,,,,,,,
3473,TX,Texas,7,H6TX07128,,Maria,Espinoza,"Espinoza, Maria",,R,"13,793",17.84%,,,,,,,,,,,
3474,TX,Texas,7,n/a,,,,,Party Votes:,R,"77,300",,,,,,,,,,,,
3475,TX,Texas,7,H2TX07036,,James,Cargas,"Cargas, James",,D,"24,190",100.00%,,,"111,991",43.83%,,,,,,,
3476,TX,Texas,7,n/a,,,,,Party Votes:,D,"24,190",,,,,,,,,,,,
3477,TX,Texas,7,n/a,,,,,District Votes:,,"101,490",,,,"255,533",,,,,,,,
3478,TX,Texas,7,n/a,,,,,,,,,,,,,,,,,,,
3479,TX,Texas,8,H6TX08100,(I),Kevin,Brady,"Brady, Kevin",,R,"65,059",53.42%,,,"236,379",100.00%,,,,,W,,
3480,TX,Texas,8,H6TX08175,,Steve ,Toth,"Toth, Steve ",,R,"45,436",37.31%,,,,,,,,,,,
3481,TX,Texas,8,H6TX08183,,Craig,McMichael,"McMichael, Craig",,R,"6,050",4.97%,,,,,,,,,,,
3482,TX,Texas,8,H6TX08167,,Andre,Dean,"Dean, Andre",,R,"5,233",4.30%,,,,,,,,,,,
3483,TX,Texas,8,n/a,,,,,Party Votes:,R,"121,778",,,,,,,,,,,,
3484,TX,Texas,8,n/a,,,,,District Votes:,,"121,778",,,,"236,379",,,,,,,,
3485,TX,Texas,8,n/a,,,,,,,,,,,,,,,,,,,
3486,TX,Texas,9,H4TX09095 ,(I),Al,Green,"Green, Al",,D,"44,487",100.00%,,,"152,032",80.64%,,,,,W,,
3487,TX,Texas,9,n/a,,,,,Party Votes:,D,"44,487",,,,,,,,,,,,
3488,TX,Texas,9,H6TX09082,,Jeff ,Martin,"Martin, Jeff ",,R,"11,696",100.00%,,,"36,491",19.36%,,,,,,,
3489,TX,Texas,9,n/a,,,,,Party Votes:,R,"11,696",,,,,,,,,,,,
3490,TX,Texas,9,n/a,,,,,District Votes:,,"56,183",,,,"188,523",,,,,,,,
3491,TX,Texas,9,n/a,,,,,,,,,,,,,,,,,,,
3492,TX,Texas,10,H4TX10093 ,(I),Michael T.,McCaul,"McCaul, Michael T.",,R,"76,646",100.00%,,,"179,221",57.33%,,,,,W,,
3493,TX,Texas,10,n/a,,,,,Party Votes:,R,"76,646",,,,,,,,,,,,
3494,TX,Texas,10,H2TX10113 ,,Tawana W. ,Cadien,"Cadien, Tawana W. ",,D,"22,660",51.95%,,,"120,170",38.44%,,,,,,,
3495,TX,Texas,10,H6TX10148 ,,Scot B.,Gallaher,"Gallaher, Scot B.",,D,"20,961",48.05%,,,,,,,,,,,
3496,TX,Texas,10,n/a,,,,,Party Votes:,D,"43,621",,,,,,,,,,,,
3497,TX,Texas,10,H4TX10184,,Bill,Kelsey,"Kelsey, Bill",,LIB,*,,,,"13,209",4.23%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk.",
3498,TX,Texas,10,n/a,,,,,District Votes:,,"120,267",,,,"312,600",,,,,,,,
3499,TX,Texas,10,n/a,,,,,,,,,,,,,,,,,,,
3500,TX,Texas,11,H4TX19136,(I),Mike,Conaway,"Conaway, Mike",,R,"101,056",100.00%,,,"201,871",89.50%,,,,,W,,
3501,TX,Texas,11,n/a,,,,,Party Votes:,R,"101,056",,,,,,,,,,,,
3502,TX,Texas,11,H6TX11096 ,,Nicholas,Landholt,"Landholt, Nicholas",,LIB,*,,,,"23,677",10.50%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk.",
3503,TX,Texas,11,n/a,,,,,District Votes:,,"101,056",,,,"225,548",,,,,,,,
3504,TX,Texas,11,n/a,,,,,,,,,,,,,,,,,,,
3505,TX,Texas,12,H6TX12060,(I),Kay ,Granger,"Granger, Kay ",,R,"87,329",100.00%,,,"196,482",69.40%,,,,,W,,
3506,TX,Texas,12,n/a,,,,,Party Votes:,R,"87,329",,,,,,,,,,,,
3507,TX,Texas,12,H6TX12136,,Bill,Bradshaw,"Bradshaw, Bill",,D,"25,839",100.00%,,,"76,029",26.85%,,,,,,,
3508,TX,Texas,12,n/a,,,,,Party Votes:,D,"25,839",,,,,,,,,,,,
3509,TX,Texas,12,H4TX12032,,Ed,Colliver,"Colliver, Ed",,LIB,*,,,,"10,604",3.75%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk.",
3510,TX,Texas,12,n/a,,,,,District Votes:,,"113,168",,,,"283,115",,,,,,,,
3511,TX,Texas,12,n/a,,,,,,,,,,,,,,,,,,,
3512,TX,Texas,13,H4TX13014,(I),Mac ,Thornberry,"Thornberry, Mac ",,R,"98,033",100.00%,,,"199,050",89.97%,,,,,W,,
3513,TX,Texas,13,n/a,,,,,Party Votes:,R,"98,033",,,,,,,,,,,,
3514,TX,Texas,13,H6TX13142,,Calvin,DeWeese,"DeWeese, Calvin",,LIB,*,,,,"14,725",6.66%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk.",
3515,TX,Texas,13,H6TX13134,,"H.F. Rusty"""""".F. ""R""""F""",Tomlinson,"Tomlinson, H.F. Rusty""""""omlins""",,GRE,*,,,,"7,467",3.38%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk.",
3516,TX,Texas,13,n/a,,,,,District Votes:,,"98,033",,,,"221,242",,,,,,,,
3517,TX,Texas,13,n/a,,,,,,,,,,,,,,,,,,,
3518,TX,Texas,14,H2TX14149,(I),Randy,Weber,"Weber, Randy",,R,"57,869",84.04%,,,"160,631",61.86%,,,,,W,,
3519,TX,Texas,14,H6TX14132,,Keith,Casey,"Casey, Keith",,R,"10,988",15.96%,,,,,,,,,,,
3520,TX,Texas,14,n/a,,,,,Party Votes:,R,"68,857",,,,,,,,,,,,
3521,TX,Texas,14,H6TX14124,,Michael,Cole,"Cole, Michael",,D,"28,731",100.00%,,,"99,054",38.14%,,,,,,,
3522,TX,Texas,14,n/a,,,,,Party Votes:,D,"28,731",,,,,,,,,,,,
3523,TX,Texas,14,n/a,,,,,District Votes:,,"97,588",,,,"259,685",,,,,,,,
3524,TX,Texas,14,n/a,,,,,,,,,,,,,,,,,,,
3525,TX,Texas,15,H6TX15162,,Vicente ,Gonzalez,"Gonzalez, Vicente ",,D,"22,151",42.21%,"16,071",65.73%,"101,712",57.31%,,,,,W,,
3526,TX,Texas,15,H6TX15154,,Juan Sonny," Jr. ""uan Sonny","""an Son""""n """"""""",Palacios,"Palacios, Juan Sonny"," Jr. ""alacios, Jua",,D,"9,913",18.89%,"8,379",34.27%,,,,,,
3527,TX,Texas,15,H6TX15170,,Dolly ,Elizondo,"Elizondo, Dolly ",,D,"8,888",16.94%,,,,,,,,,,,
3528,TX,Texas,15,H6TX15188,,Joel,Quintanilla,"Quintanilla, Joel",,D,"6,152",11.72%,,,,,,,,,,,
3529,TX,Texas,15,H6TX15055,,Rubí©n,Ramí_rez,"Ramí_rez, Rubí©n",,D,"3,149",6.00%,,,,,,,,,,,
3530,TX,Texas,15,H6TX15212,,"Rance G Randy""""""ance G""",Sweeten,"Sweeten, Rance G Randy""""""weeten""",,D,"2,224",4.24%,,,,,,,,,,,
3531,TX,Texas,15,n/a,,,,,Party Votes:,D,"52,477",,"24,450",,,,,,,,,,
3532,TX,Texas,15,H6TX15204,,Tim,Westley,"Westley, Tim",,R,"13,164",45.01%,"1,384",50.53%,"66,877",37.68%,,,,,,,
3533,TX,Texas,15,H6TX15147,,Ruben O.,Villarreal,"Villarreal, Ruben O.",,R,"9,349",31.97%,"1,355",49.47%,,,,,,,,,
3534,TX,Texas,15,H6TX15196 ,,Xavier ,Salinas,"Salinas, Xavier ",,R,"6,734",23.02%,,,,,,,,,,,
3535,TX,Texas,15,n/a,,,,,Party Votes:,R,"29,247",,"2,739",,,,,,,,,,
3536,TX,Texas,15,H6TX15220,,Vanessa S.,Tijerina,"Tijerina, Vanessa S.",,GRE,*,,,,"5,448",3.07%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk.",
3537,TX,Texas,15,H8TX28203,,Ross Lynn,Leone,"Leone, Ross Lynn",,LIB,*,,,,"3,442",1.94%,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk.",
3538,TX,Texas,15,n/a,,,,,District Votes:,,"81,724",,"27,189",,"177,479",,,,,,,,
3539,TX,Texas,15,n/a,,,,,,,,,,,,,,,,,,,
3540,TX,Texas,16,H2TX16185,(I),Beto,O'Rourke,"O'Rourke, Beto",,D,"40,051",85.58%,,,"150,228",85.73%,,,,,W,,
3541,TX,Texas,16,H6TX16111,,Ben ,Mendoza,"Mendoza, Ben ",,D,"6,749",14.42%,,,,,,,,,,,
3542,TX,Texas,16,n/a,,,,,Party Votes:,D,"46,800",,,,,,,,,,,,
